strain_rmse,E,theta_deg,a_fixed,b_fixed,c_fixed,x0_prime,y0_prime,h,pmax,tpeak,d,nu,alpha
462.84813199742683,2466433709.3935843,-5.368748128843706,293.2323798633458,261.3088049637554,18.284929873880262,1069.2071706950478,11.74831077905128,328.79352933728234,755370.7555707135,362777.94297981693,0.7547704651927982,0.3037113334438363,1.034833228569851
97.89587340419105,1105317418.2782109,-23.854153315745435,59.81007687659122,152.41147513451375,19.163585778432175,-930.8813423911173,-1349.2135738494198,614.1397459196385,487133.4607752969,556781.7260238962,1.0400406247792047,0.2883629790809399,0.8508406966655936
95.07747031756665,3207278465.2868567,-84.53270211637005,121.62001473754431,76.95549082982436,15.65315779008341,-367.172979307124,610.1206852279247,691.9594073164521,1086963.8935720387,540682.1128933257,0.2874414864467222,0.2553856572399157,1.066299528538111
99.04799897895744,6048817359.018159,28.946546445314496,191.28260312077637,149.15661946155197,5.530672609806577,-1824.7273860851021,-175.23895117575466,396.67472620830733,922445.8083124023,447821.47655745316,0.3352870515816734,0.1973009960022547,1.036625396583783
95.4029244163479,3477719056.4214163,48.20345774065672,95.12470004362554,222.16011006051545,12.81331940247282,159.11782266696196,-702.589032054932,773.5034186976516,1369364.4600242542,447865.61336522806,0.35047493975042443,0.18468303849910858,0.33319027230162956
107.53742925490897,2281855011.6901865,-54.06497349382198,248.77198842923423,129.94721958749966,8.043696132621637,1351.815928984804,-400.96773770219215,340.98115584313035,2863958.806218817,260671.5319497374,1.515664006050169,0.3395541045139334,0.5202231096997851
106.9354755120554,2426807865.4839773,32.519440415001895,135.48656742146153,110.74738623090235,10.400991444734968,-1837.3680001899418,-878.7462837992701,579.9785801139949,3126781.7599605634,219969.9595533685,0.23635063073621174,0.24264876044108885,1.109491855918495
162.15519082560547,1781885679.7504451,13.518177114105796,133.78509223002897,260.9176859741837,3.7958728454425867,1077.887803076735,-273.91819465730623,273.0556255879302,2037061.7422004205,297956.9454594448,1.2404610079440839,0.15236299624644792,0.7196883651628214
106.099916982855,5297061896.462599,-31.969306778062496,143.60503873454698,225.56072166883675,13.94354525302007,1362.7132541720475,1490.2248302598364,373.2709595294385,1844002.4836283221,372596.8535381376,0.43907945252780145,0.28482305609553304,1.1355889885334776
110.61425543638191,5695105128.430861,-46.454786926101015,265.9665500151996,381.81050634224084,8.437979009104932,262.78465523153636,775.582246552206,637.159988993059,1346283.6125528137,241218.59348066206,1.0925340854390304,0.2597930797388198,0.8754652165911813
